timestamp,pid,cpu_cycles,inst_retired,inst_spec,l1d_cache,l1d_cache_refill,l2d_cache_refill,ll_cache_miss,mem_access,ld_spec,st_spec,br_retired,br_mis_pred,crypto_spec,ase_spec,dp_spec,stall_backend,ransomware
1724078906.7373,1465,118564864,164267258,189567221,56214235,846621,264313,73414,55476512,55112975,23392558,32855093,1658688,10990842,10686656,89384186,17013611,0
1724078906.9928,1465,88935285,119019812,123790590,44097725,1263814,444709,116907,41876821,42556693,23554168,19839094,730132,0,17979039,39700689,10480576,0
1724078907.2483,1465,87649568,127487498,150695039,37746749,1909149,652075,197670,41413458,47580030,15335829,22092003,1027782,0,22741454,65037724,16510895,0
1724078907.5038,1465,176064570,215551677,231969645,88471400,3050905,1187558,331943,84114872,63968266,27801578,36496405,1767797,1375146,32458155,106366498,32227008,0
1723629411.0134,1466,28954927,44315143,46013579,6445325,270366,86203,11535,6191051,11016856,7466325,7617253,511301,5878761,0,21651635,7059589,1
1723629411.2372,1466,16343508,27966767,31272703,4283849,133297,47872,6417,4187213,7428732,5240552,4845735,333220,0,3159992,15443425,4567831,1
1723629411.461,1466,22427241,30125470,37176679,4184787,300797,68999,9581,4148211,9731863,5280851,5870222,394596,1575962,1743582,18844420,5478587,1
1723629411.6849,1466,18070990,25099084,27694011,5390040,214670,73807,9372,4956007,7744685,2792061,4060917,262338,1605153,530477,15021634,4773339,1
1723629411.9087,1466,24865160,34076923,36536988,9254910,350719,106683,15945,9145068,9606992,3476894,6492444,452666,0,0,23453101,6555049,1
1723629412.1325,1466,23583893,34922259,37767593,6939719,612083,238574,50586,7560125,7458906,7796969,6703413,307040,2865437,2199729,17446550,8286335,1
1723629412.3563,1466,25023431,40494787,43420537,7097644,635877,265575,70553,7588470,11076710,2930360,8221799,473429,4659367,0,24754099,6425981,1
1723629412.5801,1466,16466022,24466908,28653686,4618308,685671,276902,85986,4876496,7568697,6697473,4844519,248221,13054,2169493,12204966,4843138,1
1723650502.8868,1467,73804700,140505952,153496639,50468464,1735788,510968,67817,48201064,48714498,3510222,21953736,1448310,8929390,0,92342526,21465577,0
1723650503.1361,1467,69588879,123401850,152244057,37598711,873503,311244,29531,35226371,49766975,9939875,24145264,1708539,0,2624134,89913071,21466179,0
1723650503.3854,1467,138045683,275364933,331935125,94482533,1522802,495817,69168,97325119,116828637,24032419,61861841,4314016,20922958,8813670,161337439,42253084,0
1724115858.5267,1468,59153721,112490657,128245218,38144959,1567246,525896,86041,37010339,31872834,17753923,20383086,1560761,5039043,13172541,60406875,11703728,0
1724115858.7789,1468,38681398,82037569,96284796,21984627,1173390,399062,39407,23427353,25200951,12258267,11470124,795058,1276908,17272733,40275935,8266514,0
1724115859.0311,1468,71176287,153470324,167573581,41254495,1863797,654461,81007,38291642,32081661,21621616,19587171,1322636,0,23918575,89951726,17385174,0
1723936968.6095,1469,12718926,17290703,18826993,3402272,100128,35393,9516,3322495,4351840,2193955,2997073,41682,0,0,12281196,1965717,0
1723936969.0388,1469,16226076,17932133,18349364,861025,32750,10486,2411,896606,3901282,669827,4118943,97638,0,288928,13489326,2942259,0
1723936969.4681,1469,23396669,29674935,35946345,5081972,98720,29680,6345,4855913,7034868,927011,6062859,188194,0,3188891,24795573,3091297,0
1723822113.1549,1470,44510891,52530081,56866561,12048151,737303,55172,4480,11642688,16695538,6030866,6352780,422609,3046301,0,31093855,7548115,0
1723822113.2723,1470,53734928,59960050,67141351,18206011,640020,70565,9350,16664463,12744558,5704416,9001588,605260,0,3040169,45652206,6826542,0
1723822113.3897,1470,42676260,49466907,58673973,9900148,340966,35439,4881,9074022,14870093,16275676,4866029,307386,3334211,3820892,20373099,8293062,0
1723822113.5072,1470,43863799,50596148,61666088,11105137,548152,59423,7919,10225225,20583322,10535328,8354660,508421,5221891,2198200,23127345,9897477,0
1724450489.8743,1471,24809572,46333380,53291450,13740583,434435,174897,36653,15021230,19165309,4990476,7011535,537589,3674569,2242775,23218318,6097148,0
1724450490.2562,1471,17822054,29093485,31884433,11456950,442595,174317,47369,11044540,11172647,2928910,5703213,448318,1723345,1507680,14551849,5194047,0
1724450490.6381,1471,48555810,81730917,96835464,22893000,849386,316863,71463,22709926,30957754,3001650,17779779,1349697,0,3120220,59755838,13461211,0
1723511066.8209,1472,13305081,13693759,14451654,3205889,136574,26271,10383,3328485,3975763,1587000,3042012,129652,299500,1118455,7470934,2125034,0
1723511066.9964,1472,15562074,17596890,21568361,6083170,93976,13646,4317,6052547,4138661,1700113,3354717,120799,0,1397254,14332332,2513711,0
1723511067.1719,1472,8108556,6052514,6648906,571307,22390,2045,741,554148,1909684,799532,1022816,44204,37008,764268,3138412,1419364,0
1723511067.3474,1472,13578512,13445007,14313863,2344367,52867,6818,2490,2275869,3346264,2422438,2239279,90291,1327905,571621,6645632,1656920,0
1723511067.5229,1472,10958990,10412266,11689835,1777688,38290,6360,2448,1776554,2665937,1363677,2366370,89317,311230,921624,6427364,1688780,0
1723511067.6984,1472,13080210,12082824,13538981,2619698,67366,11455,3946,2640611,4053613,2966304,2342291,104729,0,1543549,4975514,2516839,0
1723511067.8739,1472,12276242,14352327,16119472,3308354,91435,15504,4615,3435829,4815893,859311,2864106,86576,196145,1508751,8739370,2236361,0
1723511068.0494,1472,6721845,6604935,7554203,2349132,95846,14419,5029,2255576,1927898,524630,1624233,56193,310210,1026438,3765025,1533935,0
1723827312.4035,1473,107618064,184271732,212064446,34277587,989019,326897,39954,37345263,35480395,4241288,18920884,1097105,0,10540753,161802008,47741747,0
1723827312.6564,1473,144562534,229722198,259397117,88105060,2820198,1037949,159198,80721637,60651745,42239314,27837660,1521134,4144168,4634626,147727262,53975179,0
1723827312.9093,1473,93105658,153671725,168246222,24415654,1025284,314139,25062,23079873,25218540,21586259,19042229,1129098,2549335,0,118892087,33759616,0
1723827313.1622,1473,57780613,92692966,102522946,17369935,561557,211974,17848,18093422,29714032,12207193,9893655,572392,4789250,0,55812469,26086804,0
1723827313.4151,1473,108384485,150636724,159758483,32222023,806372,338636,36329,29604166,37150310,28159029,16573113,998716,7714880,0,86734261,42592580,0
1723827313.668,1473,72725550,108015590,132902089,20238707,712489,254066,29014,18960408,25729021,9829571,10753818,542977,7360440,5190110,84792945,30857912,0
1723827313.9209,1473,63518958,110047034,122564327,23420994,782101,277228,43288,24532781,23436557,10528920,13611307,675432,5987111,5517960,77093777,24986289,0
1723827314.1738,1473,123869478,211362029,247040964,59899566,3698362,1203116,179889,64333591,59834592,8948046,31960173,1776827,32462696,22333440,123462188,48018260,0
1723827314.4267,1473,207027746,321672480,386997866,53697143,2236079,797080,102484,57339783,80174505,68658044,33386779,1807256,26250652,21307001,190607663,80106878,0
1723827314.6796,1473,152488258,285015324,327156748,36828855,1555406,520835,73368,39863227,73924175,41648526,33532876,2021665,10371529,0,201212517,57367407,0
1723639274.0045,1474,38812040,44598854,50956235,5482401,205326,54633,18295,5226098,12139619,6819081,8095853,378252,0,6475974,25521560,14176019,0
1723639274.4157,1474,32158649,39813072,45475143,8929161,232771,68992,25325,9204747,12026118,4011018,6601050,304055,2280877,0,27157128,11607955,0
1723639274.827,1474,33616262,40669651,50486790,8840761,300367,76848,24504,9009968,10594656,4275191,8080825,357907,4597844,1242102,29776995,10843499,0
1723772680.6938,1475,128700067,114265034,129187517,57241260,1511737,497053,30140,55407951,35209436,13682751,19860307,1108507,21116941,19362347,39816040,41494257,0
1723772680.7689,1475,95939982,99256419,112028954,47082601,979719,238369,25406,46167349,26087057,2240579,21532431,1239017,15986845,14267392,53447079,26621616,0
1723772680.8439,1475,106343253,122438924,135285437,61448156,2251943,642128,62943,56284011,32320895,3968723,27264474,1440378,15781130,14237713,68976975,27176765,0
1724030123.9638,1476,133684021,205585819,228872398,62987579,3641707,447580,100048,63160127,55229053,4577447,30263700,1293438,0,3755647,165310249,20712797,0
1724030124.2935,1476,165580279,244389300,290891964,75552890,5620405,1095566,256129,74352221,66282588,23883141,44151397,2040459,16033771,23869482,160822981,24890393,0
1724030124.6232,1476,250905737,421968731,445394712,73304224,3853456,630279,137194,80515261,90625659,44804287,58705228,2929733,36359216,0,273605549,42321674,0
1724030124.9528,1476,150382778,236645134,248083462,67707249,3647649,701517,151027,70914325,58955486,33065875,40390693,2046389,0,0,156062101,21722799,0
1724030125.2825,1476,238016774,353973609,381376515,90257127,7260255,1062709,251767,100267787,49698488,19354094,54412939,2566981,13348612,6363229,292612091,32215604,0
1724030125.6122,1476,94243000,151704529,157703417,44260239,1863447,321681,79449,49172098,22880396,27417707,24855665,1149325,0,2425238,104980074,11194818,0
1724030125.9419,1476,211646883,367509332,415153910,124098297,7985463,1558243,367170,114148226,85844701,70035875,58369576,3006878,5107443,52218282,201947608,43907765,0
1724030126.2716,1476,119983428,182058842,211947006,63945502,3588538,528351,122965,61096277,37038063,11730610,24051573,1377609,0,1106274,162072058,8910685,0
1724030126.6013,1476,81334494,129567437,154307298,33006147,2129191,303161,83002,35465865,27613295,12969019,23495656,900629,8664080,10596865,94464037,13227290,0
1724030126.9309,1476,122291628,173026503,177437237,50849605,2957059,468352,125168,46412806,25472422,29815345,18758421,818832,2192454,13407122,106549892,28807716,0
1724030127.2606,1476,52747397,66262647,77593193,21864235,1254571,184310,48870,20563012,15466822,5719663,12517683,611570,0,4500408,51906298,8221335,0
1724030127.5903,1476,202412340,245815988,263686420,88560953,4660767,659050,150996,89180796,79662056,5273728,36617176,1727925,0,17384352,161366283,37305810,0
1724380672.9731,1477,87950542,168090218,186234242,55413903,2555209,242519,37183,52532166,35990831,44853779,37391013,2900753,18439256,19355459,67594916,21099319,0
1724380673.0926,1477,51712802,79124401,91877996,25747685,1659147,316939,77052,26668342,24101645,12061527,15922699,1284764,4265892,14557930,36891001,10367303,0
1724380673.2122,1477,68784978,123612641,135774688,46855834,2603361,322089,59417,45323964,33935617,25603282,28678047,1869993,1838240,14344526,60053021,15679350,0
1724380673.3318,1477,154382796,211663932,245232820,67586104,3998086,598937,98451,69959607,39651227,23412539,35804117,2832443,0,48913187,133255866,41474186,0
1724380673.4513,1477,101033889,169279217,191290271,52850754,3471542,681984,139944,52362947,40896064,35998772,35904109,2811537,10819084,34762859,68813489,19674473,0
1724380673.5709,1477,57682017,86419348,92470340,27196736,1664021,259059,54755,25920890,19045879,5552465,17520207,1172659,2595810,9087221,56188964,14008975,0
1724467429.7664,1478,36289994,52607971,63903068,9214444,232288,51508,11228,8779487,12303865,3964049,9888615,750208,0,0,47635153,9860414,1
1724467429.8224,1478,26105226,38782864,42826268,8423597,108373,23140,5868,8137915,11771015,7300059,9340801,672598,0,2471876,21283316,7891643,1
1724467429.8785,1478,34727875,53707891,55951551,13608696,92352,20790,5270,13235315,7363556,2519259,10992578,745073,0,2168019,43900715,6820232,1
1724467429.9345,1478,31129922,48724095,55299308,9383165,158355,37748,7736,10148704,9672072,6654166,10240437,685362,0,616835,38356233,7751428,1
1724467429.9905,1478,50269967,68694483,83181507,22529755,174231,40363,10238,23543077,20074084,4945797,16913671,1219925,4404259,0,53757366,9831447,1
1724467430.0466,1478,37472912,55996663,64337348,8356091,309623,65740,16905,8091534,10285806,8127959,10483424,754019,0,7339322,38584260,5343483,1
1724467430.1026,1478,63414163,92185192,104649204,23016955,115658,32675,6766,23064984,17383603,16357987,19566025,1379988,1179935,5321187,64406490,14626027,1
1724467430.1586,1478,45951490,65848847,79716003,16678222,225162,49810,10945,17196118,11235098,11381924,13577761,866173,0,0,57098980,10626747,1
1724467430.2146,1478,18659104,26635568,31540168,11823872,283380,70178,13725,11302598,4669434,3503751,5540528,425253,898287,0,22468695,3406887,1
1724467430.2707,1478,21994380,35702926,38843243,12172522,67073,13296,2844,11858570,8288927,7316664,7988633,595766,0,2325282,20912368,4413626,1
1724467430.3267,1478,35463055,53721310,58242880,16397547,274210,81286,20505,14949676,10604581,10283952,11530925,893201,0,648662,36705683,5662733,1
1724467430.3827,1478,43111270,58941796,61857530,12133836,268583,80982,15759,12880132,16089848,5686340,12408477,838392,0,2147428,37933913,11579469,1
1724467430.4387,1478,36743091,52189821,54416648,16539409,82697,19944,4302,16812865,10635553,10889383,11942521,913750,0,5420395,27471315,6876378,1
1724467430.4948,1478,24318832,34220533,36306631,3008575,29696,6679,1482,3105653,3335837,5210653,6333363,504497,0,0,27760140,7465208,1
1724467430.5508,1478,26125106,41070627,50131218,9996656,227518,46983,10351,9936745,9291543,7736237,6872370,479287,0,0,33103437,6484910,1
1724467430.6068,1478,20519408,31721655,35588907,6010623,100290,17023,3090,6373696,10930254,6099944,5560751,423712,0,5114360,13444347,4905954,1
1724467430.6629,1478,80154113,116373596,135217806,29542867,2223191,539709,159415,27713443,33629226,21450798,25537215,1878630,10987046,11465500,57685234,14273095,1
1724467430.7189,1478,58181520,102437912,114896919,29974075,2460982,641155,192966,28097533,18873524,14937723,19614920,1058500,8963932,0,72121739,13548520,1
1724467430.7749,1478,44047396,79406133,98628097,21589617,2509416,867431,265167,23585111,13582753,12440237,14725707,969380,12556693,9612306,50436106,9329870,1
1724467430.8309,1478,39954695,69010423,77541578,18775852,1181538,429143,150757,19724280,11584499,10176128,12566068,803699,3602374,3935134,48243442,10120219,1
1724467430.887,1478,15380098,21320146,22135436,6581920,491542,146741,56353,7230961,3566210,3568262,4209654,234213,2510888,1643042,10847032,4817779,1
1724467430.943,1478,36020021,58870594,68510958,20565028,3744959,1356679,536290,19075289,13386846,16280586,11923179,601767,1814798,13807299,23221428,6668631,1
1724467430.999,1478,23704344,49306651,57762871,14167139,1779253,696078,287393,14113281,18102567,13465285,9529143,583699,5613661,5451067,15130290,6257926,1
1724467431.055,1478,23281831,46252254,56916364,11237884,846130,370567,136026,10950425,10257608,13434304,10676699,667459,2820181,8725427,21678842,6043734,1
1724467431.1111,1478,49197280,88088909,99585522,27206752,4829092,1804273,777478,26086796,15981031,22043722,13213125,618414,17430784,12082372,32047611,11698321,1
1724467431.1671,1478,34930421,64616546,69949140,12375835,1518335,490975,209888,12297499,16673763,12230321,11872453,662725,11356476,6095372,23593206,9998691,1
1724467431.2231,1478,32693037,61961623,75698429,14962473,2374506,932390,393114,14241411,12980600,15206825,11269816,566388,5847294,1006670,40657039,8230511,1
1724467431.2792,1478,17398339,32654122,40697324,13474930,1609555,576892,248431,12658218,7389032,10465820,7022352,370695,5524809,1197880,16119782,4132774,1
1724467431.3352,1478,31615109,53907382,55570924,15938513,2435829,867503,302256,14582160,11831485,7248963,9950824,502556,6133123,10389758,19967593,6002233,1
1724467431.3912,1478,47983685,92743362,111456855,38675317,5373530,1438605,515085,37258855,23170706,22717553,19588325,1158577,5471889,8593298,51503407,10011739,1
1724467431.4472,1478,58111061,85351999,95768308,20841497,4089563,1591064,604388,22136556,20151675,30975048,18386042,1034736,15699780,8681800,20260003,16024121,1
1724467431.5033,1478,40518967,71090001,78093527,31411573,5554110,1968233,744200,28915597,8484640,17600088,14112087,817928,19099639,4615402,28293756,12259998,1
1724467431.5593,1478,14679755,27944561,32221481,9632385,930619,367562,169014,9614964,5881456,4481391,4427975,231087,3720946,2595710,15541976,3546609,1
1724467431.6153,1478,49138797,83077645,95868745,34115254,3778890,1500534,594854,33194913,33223156,13816587,16847804,992619,4069311,11401140,33358548,12163688,1
1724467431.6714,1478,22278196,40079878,42169456,14878446,1550355,579513,220700,14649013,9801765,12353441,6860564,332247,6631462,4740053,8642733,6579902,1
1724467431.7274,1478,38735024,63084961,73878466,22806494,4209674,1689625,635958,25298614,16778165,15443870,10502400,560763,14506166,7395403,19754861,10007831,1
1723668075.3644,1479,50488967,100957408,108569525,34486290,1138117,334471,114531,32001388,28610636,10986495,7923212,270204,0,0,68972393,19965044,0
1723668075.4285,1479,90153905,174979099,204526985,46307553,957422,287361,82396,45709468,62468132,42694874,27708709,551686,5322562,2293639,91747776,28337605,0
1723668075.4927,1479,46355179,85189750,99890779,28235420,807627,243228,70560,29506163,35601919,14950811,14220216,300002,2328607,0,47009441,15833160,0
1723668075.5569,1479,49927832,108724312,132584231,36224071,275332,79684,21826,37540649,39910354,24673219,15984892,300296,11336131,8791046,47873479,16913719,0
1723668075.621,1479,66769286,151819993,164981837,27021478,160659,50924,17039,29194758,39742900,36835073,17648984,384745,0,0,88403863,23763219,0
1723668075.6852,1479,54177043,107284094,121205114,27575794,742420,210406,67658,27822096,30168227,11967927,13378999,362230,9014945,0,70054013,21470378,0
1723668075.7494,1479,35823737,75523090,91613780,23340962,269598,78312,27699,21486677,29272794,6109910,9806134,182375,1424585,0,54806489,12231135,0
1723668075.8135,1479,93241183,210104569,258443644,46606726,1344920,427874,125262,47243878,99488478,64358543,22245117,562377,10418062,0,84178560,31571862,0
1723668075.8777,1479,54239753,114365610,127247565,33113091,694890,217106,66881,30232784,39327063,28882297,15589504,256594,0,0,59038204,18302939,0
1723668075.9418,1479,55700854,124410982,129044794,34977386,1331658,390830,92752,33078477,35458439,22871449,12153048,278029,9350576,8640509,52723819,20930425,0
1723668076.006,1479,25994728,54379397,60572107,17856313,404667,108473,30718,19215025,15807482,11014684,6450425,216991,0,2563039,31186900,8160533,0
1723668076.0702,1479,58689077,119931615,128108343,28065197,1045592,309008,105748,26890274,35945468,21983699,15763275,476185,0,7409703,62769471,18420124,0
1723668076.1343,1479,33465074,78496297,95452460,20501005,718345,205828,72451,18975175,19354582,4390430,9044560,157767,3754871,9263858,58688717,11085203,0
1724250063.1926,1480,216847756,191551211,225825004,40715168,1324606,259818,63555,40327766,66315738,15299492,28122982,1643470,3953769,0,140256003,37876298,0
1724250063.335,1480,162312030,177990761,196880352,40227971,274630,66542,17501,37589677,31286048,19268302,28837310,1884314,0,3880413,142445588,26963286,0
1724250063.4774,1480,125046632,125148223,139400747,20774826,453599,139636,36119,20392315,39423330,18847153,12812573,762231,289656,13010250,67830356,20112753,0
1724250063.6198,1480,133294698,134431254,153787492,34750034,1069363,343132,99970,37468483,46005524,9761594,17818207,754697,0,0,98020373,23196369,0
1724250063.7623,1480,74735676,68614260,72960888,18836875,183095,55147,11115,19242405,20921464,5411808,7551609,366465,4208912,0,42418702,13925976,0
1724250063.9047,1480,124526593,112109958,120533397,40623208,1609332,417897,103281,39464414,38203684,4424275,11681600,700876,2386298,0,75519139,13126244,0
1724250064.0471,1480,71151654,73984269,82189407,16294779,460527,111526,20016,16223384,24330188,4576439,9140159,540733,564542,1577261,51140976,8026327,0
1724250064.1895,1480,124227474,124096880,149619353,43548413,1479518,387643,80039,39620079,45710286,14764123,15954912,894771,4387514,11061789,73695640,14941169,0
1724250064.3319,1480,88839662,96309000,109336515,28506465,1025580,266980,63637,31388046,28952595,14044093,10641676,659447,0,8608091,57731735,19709654,0
1724250064.4743,1480,85486079,89336459,110540831,24219519,907517,260461,62852,24352128,33270164,10793215,11269248,569726,1619607,0,64857843,13073704,0
1724250064.6167,1480,149812243,124739605,148359339,39312563,965427,302743,83623,39327763,49133837,6919389,14744826,786220,0,2839847,89466266,23447292,0
1724052843.9741,1481,42392600,77163417,78888692,35588945,1090425,220637,58628,33756059,22808411,5228965,12403085,837200,0,10303136,40548178,14087343,0
1724052844.3115,1481,38722914,75875455,93805778,26335688,390103,92902,28410,27388223,23535063,17583049,10292870,617482,134128,8210566,44342969,11489432,0
1724052844.6488,1481,57122731,106291009,119657640,40722211,217630,36904,9539,39667440,27762541,13102528,17736574,997646,2117707,0,76674862,16906113,0
1724054459.6744,1482,261364523,414480866,488346545,125220206,6956403,2770121,178661,137776358,131192442,79500603,82310676,4294722,0,23495113,254158385,104490343,0
1724054460.1338,1482,109252535,197131618,207624010,61734223,2176141,809047,122666,64340888,81909436,9820551,43388530,2387553,0,1001477,114892546,40105408,0
1724054460.5931,1482,135239225,242350876,282053323,73312152,1683017,622509,75887,69587242,96243019,34333905,54150137,2959149,0,0,151476398,54362050,0
1724055287.9038,1483,12100347,17325965,20928754,909232,35008,9402,755,866298,4387243,2282188,3612531,102436,0,1441857,12817464,1703048,0
1724055288.1831,1483,7930803,10990931,12393580,3601009,150981,34798,924,3375505,2165298,2005090,2091282,56311,0,987083,7236107,1650456,0
1724055288.4624,1483,11787130,11986728,12982546,2293364,39450,8621,424,2111523,3060538,1575417,2297832,49955,924954,0,7421636,2401400,0
1724055288.7417,1483,19865170,23521887,24889114,5466784,172297,33638,3182,6013487,3747279,4164403,4240892,120854,609330,0,16368101,3806869,0
1724055289.021,1483,12379485,14753142,17229834,3838059,131781,22909,1052,4085794,3560615,1207829,2773743,78163,611848,0,11849542,2086995,0
1724055289.3003,1483,6851236,6838522,7086306,1357228,62357,12483,1184,1439434,1449031,1034544,1084563,25111,412544,562439,3627745,1567199,0
1724055289.5796,1483,23431408,36208113,42613966,8703537,123015,18285,1236,8844378,7605667,3824757,7737414,225870,0,10248,31173293,3897089,0
1724055289.8589,1483,16753744,20877336,25253156,3952751,54238,9349,776,3619027,6653596,3971126,4503664,128682,275769,0,14352663,3555483,0
1724055290.1382,1483,17755317,22124932,25995022,4516584,194231,43959,6346,4868840,5407964,2907422,3874713,95994,0,0,17679635,2160927,0
1723792925.2108,1484,43271766,70512905,80960038,20391900,1282928,208579,54920,21502713,17134269,8835696,16457829,681080,10540001,17793430,26656640,17270836,0
1723792925.3389,1484,40006348,72045723,83269525,29062521,2317414,288726,67313,32056392,8464249,1873635,14238347,661510,17245851,14164055,41521732,15055916,0
1723792925.467,1484,71491000,123512310,146947704,59032937,3688267,268127,73115,57844247,29346890,5374240,18310882,980494,27131499,23535812,61559260,27737721,0
1723792925.595,1484,29481728,45638742,48616751,20047101,1106968,116761,33472,22081231,7520476,6273276,8010356,352760,6063741,9520895,19238360,8939485,0
1723792925.7231,1484,36578186,78568897,92094095,32647384,2498928,178485,45846,33680956,20217634,14170321,16155300,572033,12481303,10127248,35097588,12163617,0
1723792925.8511,1484,24089418,38361799,41743334,18204895,1230472,125385,29984,19100361,8478722,834866,7123003,285261,5806459,4410044,22213242,8191746,0
1723792925.9792,1484,67085097,144651517,171676356,74678682,3887812,424238,133289,71210141,46888982,9625827,27593716,1289507,34456389,24471304,56233852,24787553,0
1723792926.1073,1484,43726339,86507464,89598154,46567900,2508123,333236,88289,44594475,7419940,5527226,17855554,962316,17425746,15382154,43843085,14878452,0
1723792926.2353,1484,47346459,81517567,98501619,40630010,2827080,402176,114785,44410794,19728236,1970032,16884459,780369,15209502,12807057,48786789,15045601,0
1723534830.5571,1485,27230926,52635830,58148745,13747986,601929,245196,36208,14372217,15238911,5848317,5949860,313082,356262,0,36705253,7548419,0
1723534830.6965,1485,34827259,68404813,70587981,28342911,987673,354198,54589,26017294,15050216,13073313,9959751,572303,287737,3551386,38625328,9463573,0
1723534830.8358,1485,15880845,30282901,32629413,9993631,466355,140572,25858,10335318,6022938,6349289,4991809,303008,0,0,20257184,4134243,0
1723534830.9752,1485,28253986,53673646,58545353,16891803,567355,187298,36287,15666520,7457240,5077432,7502397,461273,68604,72203,45869871,7646859,0
1723534831.1145,1485,32402431,66739111,72167809,30298779,1350490,437797,74989,28011228,15713360,1443356,11040812,684129,2028284,0,52982808,9166171,0
1723534831.2539,1485,11067727,22418237,26199439,8196369,414251,135190,9674,8268837,5305623,3239968,3758762,185955,0,0,17653847,3266319,0
1723534831.3933,1485,16109405,32379494,34485854,12430072,346288,116035,21224,12652710,7478498,4078866,5955178,407868,0,5310,22923179,3535350,0
1723534831.5326,1485,16859264,26353000,32915951,8078773,364676,123413,18395,7795372,5436026,5286078,3687232,219246,1050982,1215464,19927397,5062155,0
1723534831.672,1485,32156160,60992130,62863927,21067352,1090147,350961,69109,20508661,11901147,3640550,9287915,562756,3481156,0,43841073,10394851,0
1723534831.8113,1485,16225888,33330681,37926525,6609689,311906,96753,15421,6647444,5786292,2524787,4799794,299524,952230,1666361,26996853,4560025,0
1723534831.9507,1485,25044103,51847758,56531919,14096310,439310,139034,19825,15421064,11473627,5227506,8721300,479350,4359773,2560344,32910667,7260391,0
1723534832.09,1485,20498942,40792693,50734407,13324596,491998,166081,36443,13296174,7032730,5570683,6663193,425255,1686715,0,36444278,5910527,0
1723534832.2294,1485,43610955,90336473,93763562,36818486,1712961,608437,107546,33642990,10105143,1875271,13539985,789302,2085437,0,79697710,7779039,0
1723534832.3687,1485,33775399,71190606,84251763,22061826,528801,181546,40442,20312926,12743730,10346239,9359147,647396,278168,0,60883625,8297029,0
1723534832.5081,1485,19720881,39647318,46163053,11989134,355117,133071,24834,12964301,8519009,2760080,6269635,361563,863974,0,34019988,5129845,0
1724189628.3089,1486,105955556,132536876,155057885,34269643,1407206,608053,155849,37190340,43255953,12677793,24060029,1475388,28057470,29087709,41978958,24215314,0
1724189628.808,1486,140633638,169830068,177169925,53231287,3396862,1544849,376925,53484985,29828359,21478403,23334411,1203153,27532444,34325575,64005142,40455553,0
1724189629.307,1486,273677116,284670634,346582179,77849917,3186937,1353943,343399,70787027,57789940,25958746,57638426,3355608,56841463,50231299,155760729,74979294,0
1724341813.1284,1487,8624225,11000978,12699299,1562326,91223,18498,1632,1629088,3867104,1027423,1211483,58552,644409,70857,7089504,1923142,0
1724341813.4157,1487,12857159,18056134,19458353,4311364,216008,31051,621,4620450,7918914,2084746,2927527,161885,649511,0,8805179,1706131,0
1724341813.703,1487,5966653,6871380,7248797,1126076,66991,6540,363,1194002,2455579,400990,974520,59565,0,466578,3925648,788713,0
1724134954.0449,1488,54278527,49925540,61843142,18953433,94767,32334,9148,20587876,26208354,10817910,7582871,450308,0,0,24816877,8622017,0
1724134954.4526,1488,28354458,24777054,28865993,10124054,92011,27639,8125,10096822,8134094,5365471,3922506,294145,2559629,2130978,10675819,5897722,0
1724134954.8604,1488,27379877,25383893,29814334,10348617,206205,79018,24291,10052575,8239908,1882247,3204642,250974,0,0,19692179,3954631,0
1724384568.4734,1489,17249811,24703905,27520040,11597304,605253,228377,59728,12017997,8639796,2575429,5141710,265987,4152011,3063559,9089242,2546181,0
1724384568.6401,1489,9391430,10119695,12219660,5841075,334842,101119,23555,5732808,3562052,991389,1171830,60007,1458687,1627224,4580306,1590927,0
1724384568.8068,1489,30917988,41273153,42162844,18256069,889635,306725,88907,19530544,16049920,2577661,7479702,319591,7141623,5270669,11122970,4774374,0
1724384568.9735,1489,17040718,20897167,23280727,10657866,651848,223854,46648,11051592,6158086,3256588,2764594,159211,3524732,1969457,8371862,2714433,0
1724278986.4298,1490,60474173,107738235,123167325,47413284,845620,144287,13313,44055671,32454226,13477775,21191405,643706,0,0,77235323,20773032,0
1724278986.8746,1490,35239689,64951262,72032008,17888761,201599,35611,2086,19122180,22075361,10708843,10902836,364591,0,1808023,37439780,13243635,0
1724278987.3194,1490,96528536,146523748,173760010,64034188,1416024,249416,7862,65923859,50831981,17935191,28106416,1113255,0,9575702,95417135,31506810,0
1724278987.7643,1490,86706483,147458086,158703810,38260447,833062,176698,7009,41810396,49395691,11765113,23013327,770835,0,4702676,92840328,30977365,0
1724278988.2091,1490,67602347,116648928,131050731,28392782,141963,31737,3158,31220754,44557595,5927040,22587439,728110,2101928,0,78464166,22682272,0
1724278988.6539,1490,86819912,154775680,169837338,71537774,2107762,442187,29623,71377162,51635557,19220629,29432051,1295703,0,0,98981151,26740029,0
1724278989.0987,1490,26823489,44533885,50884252,19706304,198763,37580,3226,18225839,15144241,2993314,7767142,244266,329884,0,32416811,10027953,0
1723587822.1523,1491,13954735,29115304,35660934,6769779,339225,127044,37114,6184282,7213203,4050013,6088249,450712,4229160,5012366,15156190,2878691,0
1723587822.3007,1491,28683003,53420789,64672557,11419628,472893,152259,39294,11487878,8769662,7887300,8460524,593417,12764866,11863609,23387117,7604945,0
1723587822.4491,1491,18225103,34302860,40111951,4029254,314975,129270,42082,4453423,5000272,4782687,7387307,583993,10137565,9070705,11120719,3036853,0
