timestamp,pid,cpu_cycles,inst_retired,inst_spec,l1d_cache,l1d_cache_refill,l2d_cache_refill,ll_cache_miss,ld_spec,st_spec,br_retired,br_mis_pred,crypto_spec,ase_spec,ransomware
1723838071.626,1714,27733643,45169814,52684372,13587286,1294947,296982,108595,12934311,12079686,10106341,225434,6323991,3030035,1
1723951645.2711,1715,20327831,43853450,54249917,13889743,841827,282361,67411,13770284,4507176,8460422,672897,1891423,19640238,0
1723951645.7436,1715,40195218,81760909,96572138,27243266,1398713,530221,129448,18876680,4276155,16677545,1385131,3794277,30513073,0
1723951646.2161,1715,37025486,86744639,104201870,25547533,1204622,439223,83807,32877235,16374601,15074160,1080845,0,23649167,0
1723951646.6886,1715,37401121,77462484,89312128,18623461,1381695,508830,95372,28155686,14386456,14335818,1089015,2557911,25123039,0
1723951647.1611,1715,15118690,28642184,34523905,11631921,892614,321993,71124,8818500,5131862,5766667,482704,345433,11273965,0
1723951647.6336,1715,19544081,43047333,52321937,14166324,965358,332481,69708,18749667,12654641,8425284,643108,2726795,20273903,0
1723951648.1061,1715,51222582,88953611,105995518,27413858,1465960,506199,119057,40264300,12470405,16147180,1265996,2769578,22177333,0
1723951648.5787,1715,17970325,33648456,39222955,10907131,678931,231135,33015,8344838,4593132,6798711,576200,0,11619089,0
1723951649.0512,1715,18592166,36594340,39852228,14788478,902102,324919,71963,15836174,3664464,8425916,631249,5147929,12333707,0
1723951649.5237,1715,11967784,24809431,29491265,5344755,327948,132127,28233,7813108,2735555,5273383,405124,3965413,8302284,0
1723951649.9962,1715,19801509,37867497,41756183,9594356,612397,208620,51573,12396345,6999477,6468163,518383,2883783,12110347,0
1723951650.4687,1715,16338955,26897282,29143366,6249840,422404,142454,26382,8965483,5489051,6061903,436666,0,8800735,0
1723951650.9412,1715,20665780,43845022,51187693,14713582,1044499,381223,84478,13162131,7759475,9648569,684999,701398,14982641,0
1723951651.4137,1715,29247191,60563086,70365968,15929613,992197,370080,100570,22176368,13965923,11467819,823220,1162593,22746740,0
1723878656.9246,1716,27070149,29639747,36396622,11404345,939463,325412,15637,10827588,6980733,6301346,485380,0,5158325,0
1723878657.3504,1716,8169823,6267801,7436207,2707685,249123,86632,3553,2590040,1645585,1256176,95204,0,886910,0
1723878657.7761,1716,15372205,15774079,18382824,8810244,840053,299361,23685,4452543,4268812,3324728,217503,0,4417022,0
1723878658.2019,1716,20911931,18656263,22305867,8002178,556915,187535,6094,7058869,3321958,3558964,272448,1199844,2666647,0
1723878658.6276,1716,27430110,27019511,28686455,10862750,814255,328887,6577,11203286,4510566,3939806,278252,0,6114165,0
1723878659.0534,1716,11325726,8629315,9423420,4139596,313814,119281,6039,3257317,1784219,1703575,143560,0,655693,0
1723878659.4791,1716,27064764,18752206,19460044,7809723,550582,190730,10114,6797629,2328925,3955564,309646,0,4932552,0
1723766121.154,1717,138288162,297887383,343957281,101634639,2501319,414986,116773,92457560,20854669,53225565,1706819,0,4342618,0
1723766121.552,1717,117859146,241383421,283759091,91176090,801188,91738,25881,70521915,5675181,34906578,1612725,1829934,4017464,0
1723766121.9501,1717,106486412,225146932,235979414,66805581,864438,138282,45377,46727168,5616109,25151770,1208956,5175822,20704781,0
1723766122.3481,1717,218390728,482594220,540410809,201208906,5476352,782018,240311,155332262,55977829,64330566,2458164,0,51920982,0
1723766122.7461,1717,188080417,396317064,435512883,152707184,4723704,959557,314868,144119050,9428620,50981306,2367983,24840066,35610032,0
1723766123.1441,1717,213795910,452020479,561473011,204659456,3911369,609536,155889,187281857,11752123,69069637,2896293,4915575,0,0
1723766123.5421,1717,64661321,143919738,173526612,45760084,1457000,148734,39448,44548198,6742398,19417069,727826,3807979,9554167,0
1723766123.9402,1717,67268268,154093424,157630589,56611277,920358,134554,34813,31084695,17699128,22430216,777681,0,7645605,0
1723766124.3382,1717,145148862,308265815,349711829,100276235,1758750,219644,63480,94620119,31460610,40158043,1544117,27430685,41053391,0
1723766124.7362,1717,107577527,234352742,267030437,83811599,2989072,436517,129949,76282154,15129999,39780167,1713961,0,0,0
1723766125.1342,1717,276267538,585959468,621247698,235177025,5221325,624456,200503,168540817,57164039,100636461,4891729,45334765,55234286,0
1723766125.5323,1717,193542779,341772692,363331945,139485532,3466224,261366,83859,112297323,9788779,53751879,1998978,14411071,0,0
1723766125.9303,1717,211509845,405611279,421586672,148752400,3523367,584306,147972,119865827,8431733,59231142,2456793,14183107,51544043,0
1723766126.3283,1717,241440739,481044414,600225019,165785358,4808835,568926,164707,86059453,110089955,64214636,2546331,15582247,84329293,0
1723766126.7263,1717,386584654,808906897,882673976,289643434,11937658,1112451,313712,231053122,21483428,98169254,3817699,0,61885940,0
1723766127.1243,1717,98554106,198178439,244470994,82924953,2408644,283006,91429,35617028,38591764,27273643,1033428,21131257,7215755,0
1723766127.5224,1717,137853986,296785339,319857410,109916545,3462377,376030,100071,84892372,33505128,38761438,1291885,0,23881931,0
1723766127.9204,1717,144934364,264348445,318440295,87626760,3101366,355925,118542,42271366,33348880,34552337,1511216,0,14810440,0
1723766128.3184,1717,100145432,230050230,242272601,94688672,2947340,328525,98851,53105255,10906525,36296875,1213410,0,32940745,0
1723766128.7164,1717,200412640,407514992,495405937,138519540,1685977,242306,69754,149704124,28679991,62729825,3253507,45427691,72850932,0
1723766129.1144,1717,310043647,676613901,797333750,323246349,7153185,1449754,460599,149554123,167475473,93968352,3601285,19252266,125664077,0
1723766129.5125,1717,149192782,289380071,304138847,112252909,2383186,380746,122976,76533557,17337330,35309675,1788405,0,29918657,0
1723766129.9105,1717,71600572,150502123,176763816,49712283,1115416,209077,56998,40659702,13434651,21003342,891661,17551055,14762905,0
1723766130.3085,1717,197277299,380849418,419253161,124239552,3738925,331181,96797,103532185,21140147,52252750,1627241,3159073,50906418,0
1723766130.7065,1717,235415502,543870149,642776043,220990546,4654314,909269,277337,189199438,42944031,74419463,2865972,0,0,0
1723766131.1046,1717,138628718,286468067,351212504,111100903,1704572,227188,69037,85288860,31560705,36293138,1666818,11202216,40120959,0
1723766131.5026,1717,119726144,241913569,276006551,75378309,1605123,185760,51688,28506002,26197677,32794626,1103989,0,19813102,0
1723766131.9006,1717,118830096,242773222,249568381,93844149,1190652,156325,47945,76890548,30702347,43721656,2022167,0,15464123,0
1723766132.2986,1717,273341240,540954595,654776727,258931917,1294659,162919,53519,226512675,46182302,63059255,2181489,4575516,47211595,0
1723766132.6966,1717,174011735,341758068,379323008,104226043,2644876,377546,91589,62041035,36458313,41191597,1451309,0,22562240,0
1723766133.0947,1717,224753305,520176194,644481993,227160378,4210265,511545,147058,164271042,45664675,82510933,3144065,27480454,0,0
1723766133.4927,1717,291302314,640882296,721581180,193554427,2172352,184616,59907,176623038,79697379,99907296,4925815,0,46663511,0
1723766133.8907,1717,210267183,442277097,503499018,189672067,3668840,428554,136722,126236824,40757913,62817615,2564962,0,5859865,0
1723766134.2887,1717,187985995,389414063,477878621,144921704,3353933,304130,95175,116615597,57794038,60568896,2474185,2505386,6880402,0
1723766134.6868,1717,259850456,587257448,703582925,254684487,6393442,714994,195392,205402762,14071658,99430359,4577676,0,73036881,0
1723766135.0848,1717,306897882,685181028,714060922,251465177,5279602,639942,192243,166437719,108414067,92829939,3770305,0,74173171,0
1723766135.4828,1717,104908198,213571807,252716162,82059939,3147378,517530,160465,70980618,17024854,26704315,1190963,5732879,36778016,0
1723766135.8808,1717,146930001,329898430,357829819,105418809,3460762,318077,79225,117503054,9457522,46583712,2041821,7841194,16685262,0
1723766136.2788,1717,136477181,286796694,307126199,99935014,2009655,235064,68482,60998827,22229638,42167826,1462420,24077142,27827879,0
1723766136.6769,1717,138203169,296827009,342084902,129910507,3470069,316374,91384,70600781,8347285,43101395,2273897,138180,9801383,0
1723629315.9017,1718,11723978,9595990,11124791,4465233,41286,4644,1226,2157042,1690354,1365576,39082,769496,631796,0
1723629316.023,1718,15426890,18526970,21608464,4549307,56456,5712,1838,5194598,3090068,2829348,108910,0,48311,0
1723629316.1443,1718,61309891,61355898,69692613,22472647,140677,23667,6391,15978556,1613423,5411734,177478,4094640,806157,0
1724471729.1648,1719,10423831,21254763,23073568,9791436,1399147,513665,173119,4045343,3360516,3182879,211823,3360319,4379987,0
1724471729.2778,1719,10027754,16113791,18993547,4248894,620960,213173,71980,5004431,2475293,2352849,163042,2730060,1930180,0
1724471729.3909,1719,8633570,15283858,18171600,5402340,710357,256810,95890,3227933,2316013,1718320,127241,3554272,2967236,0
1724471729.504,1719,12364082,19076018,20046217,5181600,775924,254557,74853,4656244,3576705,3203954,199207,1799386,1983845,0
1724471729.6171,1719,8659391,17550605,19656017,4806920,711551,245286,66306,4238269,1114823,2446257,166543,1779875,3005231,0
1724087608.7383,1720,13542729,34445471,37220622,10073312,210130,85720,10943,14798124,4393856,6977032,522171,5217253,7958174,0
1724087609.2013,1720,17006764,28295917,32349375,9613146,77334,33167,3971,11173985,2613435,4595846,339424,5852941,6674319,0
1724087609.6644,1720,24797241,46644199,53755925,20705548,370879,149779,15380,22302560,3727019,9079550,638648,9635727,11325612,0
1724087610.1274,1720,15931157,35613623,39813474,7951665,44725,19151,2582,13286098,2846237,7406103,458108,6377414,7348097,0
1723647826.77,1721,22323060,39322024,44789037,13896822,2741524,1452255,373187,11556656,3314801,7523214,199952,9349276,5498297,0
1723647827.0196,1721,20634523,38814597,41430263,17284868,3711546,2155525,633228,16649544,4834595,6883138,242289,10229616,9237765,0
1723647827.2692,1721,11031544,20375643,21950230,8576289,1761198,912999,186639,6978682,439004,3270747,73879,4657700,2725537,0
1723647827.5188,1721,20790773,34976121,43112070,12394925,2381135,1298135,294115,12774868,862241,6461408,218974,8479005,6978339,0
1723647827.7685,1721,31830364,52914192,59299912,25257794,4972596,2771290,769157,15468438,6905819,9533504,281211,12537044,2602568,0
1724128697.9188,1722,77818428,137830383,171829454,53931391,7981409,4434453,1523534,48779281,12958606,21589389,1769465,43246260,30171722,0
1724128698.0876,1722,68282013,100437854,117174893,28919739,4105886,2413054,927882,35449259,21347230,17793396,1368748,34600986,23127979,0
1724128698.2563,1722,92460442,125475052,134467838,49362874,7744397,4455192,1416283,38862175,6490493,25009583,1973402,37077802,18710377,0
1724339582.8709,1723,134781110,186971034,205538517,38775825,545032,179129,12294,34007038,19152291,34406485,1618192,48103824,28918758,0
1724339583.1278,1723,92788768,158144733,168648042,21839448,518267,204324,25585,26295354,16842886,29627791,1523884,24060466,39033582,0
1724339583.3847,1723,78909925,164172090,171774505,33128632,1183852,470646,46406,27898829,17760855,31789367,1538004,31396191,44192292,0
1724339583.6416,1723,261933833,431988551,465728668,113710583,3678376,1390320,95890,86812949,82463856,63913866,3562272,76445679,147679562,0
1724339583.8985,1723,63421415,119812420,136357659,21898063,614307,248089,23679,31013816,2727153,18438441,1042820,30813321,26524237,0
1724339584.1554,1723,144243980,274882843,327525214,60548056,1920269,798646,55834,75590101,49359199,48037459,2400053,71874607,67368563,0
1724339584.4123,1723,59311263,98037080,103462424,14647287,378761,138615,10062,20678678,10640264,20627353,1159362,25672504,14293565,0
1724256921.5079,1724,16589703,19082048,22124303,5061650,215178,44112,11770,6351856,4234617,3840303,93333,1559970,0,0
1724256921.8465,1724,8623526,11566195,13907991,3732524,86562,13927,2573,4069341,1394246,1784146,28760,436346,61381,0
1724256922.1852,1724,8878480,7560022,9251020,3138682,130368,23631,4161,2512966,1741558,1376380,25058,786719,753288,0
1724256922.5238,1724,11229339,13953018,14681540,4145165,192666,42237,7780,3871456,2986455,2527976,72876,855916,0,0
1724256922.8624,1724,7486893,9564396,10252400,1788533,49491,10360,2445,3644735,1446077,1690336,25191,102427,0,0
1724256923.201,1724,18235912,27767420,31195627,9256065,366962,56800,10316,9732401,3093067,4333226,60652,0,0,0
1723975866.1572,1725,50362853,56753289,60103409,17510554,446565,97154,10320,18773623,5278985,9404385,768502,1831836,3450621,0
1723975866.5161,1725,26089999,29150509,33072533,5430546,211606,36428,4505,12245657,1694543,6237783,500530,480701,4624424,0
1723975866.875,1725,57556978,76395176,86348461,18994971,797087,179291,24144,25315843,13134251,14476959,1163392,1316399,8542130,0
1723975867.2339,1725,34920353,38672503,41893125,10813319,350111,86069,9988,14319163,8710025,8073799,771876,4206538,3736652,0
1723975867.5928,1725,63420747,84561122,88376655,32532473,1232611,292804,35780,15282624,1767533,14659912,1220220,4129752,5130622,0
1723975867.9517,1725,66139615,71032442,82960550,16700186,784731,188340,31166,18490369,13592991,12664857,1012503,6599918,3527094,0
1723797702.7946,1726,90231155,188343769,218758109,32485269,1354881,576563,34224,59810253,40490514,27895342,2116932,36547053,22657782,0
1723797703.1822,1726,102754561,187881699,220788451,35989698,1214279,411650,31857,57179508,34010698,23559589,1737916,27371793,17937363,0
1723797703.5698,1726,126261187,240484800,267101066,53916351,2664340,1126995,53605,94725894,52320173,31119733,2370240,29816661,31782391,0
1723797703.9574,1726,65878282,151030316,182477691,24719617,698771,276705,30519,42483920,17290029,21047371,1764269,34640751,19311259,0
1723797704.345,1726,93133645,198086919,205086572,43159064,1670580,776330,61451,41072246,27981229,26497132,2386895,46279773,32439114,0
1723959640.1494,1727,7754891,12412106,13499369,2890093,83346,31685,4644,2770386,1086417,2295089,170551,0,1094959,0
1723959640.4761,1727,6732593,9651962,11580663,2201178,71358,27187,4794,2958384,639935,1723934,128862,342278,0,0
1723959640.8027,1727,8870621,13791306,15330589,3942286,54219,18767,3694,4360384,516477,2921097,211859,448897,487442,0
1723687319.2025,1728,81736612,140363654,150561923,32039916,976272,332680,47927,13200401,7065167,22658086,835597,35169114,18482606,0
1723687319.5141,1728,143996965,243839566,278395635,14969128,531692,168330,31257,57915804,34717550,48636028,1823007,54615025,51103899,0
1723687319.8257,1728,96231321,183982921,200667099,16762716,840419,260575,33714,29307203,26903417,32774754,1248141,53435477,67455922,0
1723687320.1373,1728,79302253,121406271,130591995,12471402,688784,238277,25491,36455996,17784818,24755702,1060239,23418241,29182715,0
1723687320.449,1728,67622728,112343200,137933815,20538021,889623,267381,37300,26493292,22842902,19274347,657157,26370126,20432796,0
1723687320.7606,1728,55781774,92158539,94785222,19474287,1027224,316668,51473,20133708,7668520,16634977,620866,10886349,24523359,0
1723687321.0722,1728,207048292,342113162,424212777,61760236,2418939,754006,82398,70088238,49345307,63262809,2565330,105736447,118896224,0
1723687321.3838,1728,108460692,184559456,207893629,27029124,1234495,393460,66876,44618557,9784925,28834105,940980,51090103,37999989,0
1723687321.6954,1728,91643816,138547605,142032878,33518941,1387374,422362,58842,11898622,9506656,28789247,822267,25351431,27651458,0
1723687322.0071,1728,143861909,213091569,259283093,39923773,1058257,297898,50579,51900441,17524903,46144277,1497018,47457155,48168298,0
1723687322.3187,1728,37541952,64691556,66614894,13413291,493667,195362,20514,9613375,9546099,9571615,335980,10143273,13424394,0
1723687322.6303,1728,126918073,200765461,224957286,40640755,522223,168756,16046,50583906,24619722,35847111,1542272,50974596,41673127,0
1723606821.7005,1729,55795256,112733215,133483766,31152517,155762,41835,7177,38475855,30696853,23819519,1859807,0,4701318,0
1723606821.9663,1729,67314931,142778723,165988678,42867937,1005959,290693,50405,53636014,38886034,33117888,1981643,10024937,18059869,0
1723606822.2321,1729,90289919,182037169,194698523,51141535,1116688,276368,44447,70847849,37293461,40078665,2714664,9904757,13569365,0
1723606822.4978,1729,81398260,180841023,206066306,33549245,167746,42158,5623,60406163,31755781,38054616,2918884,4042204,12149608,0
1723606822.7636,1729,75616243,150582935,169038554,47666482,238332,48540,11327,53356495,22056179,35004567,2339719,6068105,7247481,0
1723606823.0294,1729,83137966,163465840,192894338,39360044,196800,45631,8792,73858776,32417326,34068459,2270355,0,19040273,0
1723606823.2951,1729,85966119,138655772,154267358,34687513,390874,88279,18439,43361569,38420703,28469034,1988157,7446928,12180596,0
1723832997.2593,1730,6809682,8733347,10260028,667792,20487,6776,652,2458602,438043,797956,37057,617384,235067,0
1723832997.6213,1730,12859191,18680995,20786294,2755361,81160,23981,2897,3429695,2186147,2543215,138002,198256,1351811,0
1723832997.9832,1730,5502689,7916111,9523386,1370070,41674,14226,1541,1949561,1488042,796462,38226,137839,521879,0
1723832998.3452,1730,8248425,11288869,13160817,1168834,7720,2519,320,3329148,1571353,1999373,113584,0,1302834,0
1723832998.7071,1730,5887345,8545073,9712283,877369,23136,6853,707,2410941,1636198,925656,49782,285947,271912,0
1723832999.0691,1730,6367765,7966342,8482440,597056,7159,2133,226,1870656,622223,994513,54684,1009069,371063,0
1723832999.431,1730,6981707,9623370,11246895,1451571,38691,13039,1398,3098870,695538,1136767,52880,0,709195,0
1723832999.793,1730,13180900,19743916,24150748,1692109,43534,15166,2019,6129246,3473631,2605458,129769,0,979058,0
1723819532.774,1731,76491043,98035495,104426689,24322374,1034374,351703,14395,25769136,16952173,14759715,983422,6967743,4899006,0
1723819532.9809,1731,85765972,97995674,114588274,16935989,804818,285984,30783,31904650,6645752,15074794,811638,1681127,0,0
1723819533.1878,1731,42213895,34895390,41385091,9948169,459359,169848,26091,12312143,3588402,6110267,314206,0,0,0
1723628946.8876,1732,66477265,137357316,169728430,22804004,874296,286006,70705,45511498,3394568,25221270,670898,2132473,10766257,0
1723628947.3012,1732,82286376,152587364,168802488,36106935,1242322,362714,75455,33965642,26532276,32669673,707334,0,10722017,0
1723628947.7149,1732,46309001,93771302,97499684,18322966,1051190,314130,68064,27374222,5362814,17901684,480739,4086187,4736662,0
1723897587.7818,1733,14434649,23034199,27353205,6400684,177270,47091,12672,6260718,585795,3699793,283105,0,2630866,0
1723897588.211,1733,7427085,13468695,15681245,5816518,337777,83117,17723,3859168,1904093,2709857,229793,537446,501523,0
1723897588.6402,1733,18538048,36948536,44746552,11334188,275752,69547,15463,13276996,6009698,6930896,581513,313605,6218479,0
1723897589.0694,1733,12262113,22291803,23419452,8334653,353362,112719,23499,4405396,1754430,4562196,338293,1492414,1849433,0
1723897589.4986,1733,14716915,29341768,35425004,6119731,236008,61028,11770,11022292,708500,5716152,433546,0,2416924,0
1723897589.9278,1733,17883906,29812444,36478605,8871528,444380,120907,27695,9195648,2813142,4976601,369004,0,4109046,0
1723897590.357,1733,8077552,13403899,15300200,5280819,147319,41848,9107,3598063,1632165,2825072,205906,511520,2703635,0
1723897590.7862,1733,9005712,18671358,19841119,4416220,242314,62890,12913,4587405,2171311,2985936,256433,181657,97123,0
1723944838.9123,1734,13245611,25310749,30874701,9475118,1647917,471041,244532,10776546,8212483,5388690,142270,6663243,4426611,0
1723944839.0554,1734,8467062,17113935,17965115,4244111,811261,292617,127161,5531636,4912587,3629032,58246,4181292,4112627,0
1723944839.1985,1734,11894421,22785070,25278318,5100076,1017783,309538,142668,6617633,4718309,5240473,97537,4505853,3534367,0
1723944839.3416,1734,11219585,19892642,20338714,4799660,947360,285030,141368,6035404,5154049,4689706,97815,3443375,2942527,0
1723944839.4847,1734,15674608,27359557,28427716,7896926,1754763,481975,234182,6193648,3234351,4422735,94536,5293239,7285579,0
1724434673.36,1735,26186455,53066349,65158717,17096495,529211,150855,39350,14981903,3203014,7931131,289389,942546,4262475,0
1724434673.4792,1735,31855464,73417884,75884165,27281325,1073133,347398,80731,21468619,1517683,12384994,477362,4257204,0,0
1724434673.5984,1735,32301924,75319041,79661002,23977327,798119,297061,71498,19653847,11940661,11923537,516688,3930382,6880474,0
1724021656.5134,1736,59215600,96985815,104417830,36210595,1653484,426709,36640,19198495,6484135,16523981,971429,0,8509045,1
1724021656.8606,1736,62391772,85346477,87450695,32789350,1468180,345165,16693,23390211,18215776,14108447,675725,4381212,158617,1
1724021657.2079,1736,80133422,119470045,127207712,54935164,6205366,1854701,268204,36730868,16223320,23200676,1068541,13113944,26784884,1
1724021657.5552,1736,190486349,346039487,367252386,124369434,13587078,4684152,872523,90434099,57141626,59195352,2403285,10510432,53293714,1
1724021657.9024,1736,132125998,206623048,233803392,87675720,10471086,3484490,581956,53941769,44103797,37349351,1749001,35709711,19988286,1
1723592525.1185,1737,24779833,33158462,33959985,12183297,240500,35058,3297,7918920,2369372,4819564,239134,0,146839,0
1723592525.5339,1737,23602151,28954924,35097084,11552295,458363,86690,14820,9286571,3820431,5100803,240534,3630120,0,0
1723592525.9493,1737,91204931,128706237,152282509,48679367,2294113,337255,47555,30899691,12919448,17410250,848265,3037850,0,0
1723592526.3647,1737,87563403,120019162,130455842,32398548,963385,132583,13620,41576158,28391480,19246945,907986,0,2726520,0
1723592526.7801,1737,45069252,66890722,79903727,22175745,795847,114815,23121,25806809,14224098,10802796,555546,0,4490600,0
1723592527.1955,1737,87543909,114783918,134037735,55863418,2844318,409001,60400,61836582,17738680,17623258,819762,0,0,0
1724018702.1768,1738,70517229,134891492,159799810,60216733,9233246,4143541,2195416,39860271,19454915,26183943,1693600,26204923,21344156,0
1724018702.6412,1738,56342214,117924925,134297364,51321273,7354230,2804519,1429067,37665520,18742027,25422642,1593199,21947896,15234173,0
1724018703.1056,1738,89933977,167872689,172471266,89553114,12407335,4775847,2539060,52802876,26868975,29287919,1596252,25067979,23901145,0
1724018703.57,1738,56203001,113209515,140088560,34591983,4333342,1754296,901426,48045413,17580696,22935402,1488729,25998153,36415032,0
1724018704.0344,1738,52251943,98342064,110452472,41124584,5942139,2725496,1569075,26600126,16664900,20197810,1269824,15120220,13626654,0
1724018704.4988,1738,111403571,220869647,264075781,78348169,9760112,4323282,2340808,73176075,19495636,41813598,2438420,21109800,0,0
1724142357.6365,1739,28550424,64220818,74430017,18762758,612140,151629,5369,21973449,10842737,11424317,756757,9356462,11245551,0
1724142357.8635,1739,24818212,57562207,69771488,19280944,775625,171599,13966,7723374,9125135,11768061,817777,11305095,18421306,0
1724142358.0906,1739,58154843,145420272,174635093,28521002,379142,103777,8268,46670826,21309886,27144002,1890164,30382640,39336995,0
1724142358.3177,1739,84343007,194919858,210866404,45208390,1252215,369795,14668,43995185,20511990,34272925,2412396,31196404,44284062,0
1724142358.5448,1739,84387951,199698717,246755423,59848023,2837565,741741,14834,38021910,37356725,34445622,2401240,52667952,33738827,0
1724142358.7719,1739,27473698,53511859,57251657,14797974,683850,174163,8212,10177589,7099847,11010478,793059,14683769,13316423,0
1724173672.8541,1740,11925569,18859449,22638467,5365288,996971,515566,151262,7216760,5923401,1352958,86895,5053190,2421924,0
1724173673.0193,1740,6334514,10341672,11137317,3923906,731588,396604,119592,3113044,1875381,1406494,116654,2665555,1363607,0
1724173673.1846,1740,13491070,17904097,19668771,4676339,885317,521838,178197,5135753,2978503,2015102,173198,4412524,3562755,0
1724173673.3498,1740,7071611,10704782,11129947,3219247,567911,351134,123366,2695777,2192541,1202036,82093,2847249,1270353,0
1724173673.5151,1740,9604233,15493819,17959096,4790273,906716,511360,170293,4944867,3554482,2442410,194216,4303109,2345995,0
1724173673.6803,1740,32169166,43717450,46601593,16530153,2976822,1789887,590676,14217205,9745509,5625658,403926,14777918,4214582,0
1724173673.8456,1740,6207831,10605406,12000931,2741242,524909,333173,97627,2959940,2775778,1390331,106517,3335480,1696487,0
1724173674.0108,1740,13433807,24113546,25090714,8658561,1564427,921043,287844,9330974,5843312,4334973,315959,4801700,5834070,0
1724173674.1761,1740,19595386,27957754,30517732,9844348,1820626,1114659,337067,8620029,6890906,4245438,312821,6279059,3756360,0
1724173674.3413,1740,8115850,11150787,13619134,3039373,533691,301129,101287,4181578,2219744,1624373,120120,3500118,1762410,0
1724173674.5065,1740,6131605,9216328,11225010,1383647,240818,135027,40961,4706450,1943633,1305289,99264,2580896,1223048,0
1723863440.7585,1741,57203797,109728427,127377979,40777872,3666896,1713337,609617,39192835,28064602,22748673,1592957,29423672,9150267,0
1723863441.1635,1741,64562334,141265731,167517704,43628272,3919602,1495552,588631,43956582,24213785,28399161,1870533,32662942,27205236,0
1723863441.5685,1741,64518193,117190741,135073114,34321268,3165848,1298834,492221,25555101,28729666,22527743,1418798,38849787,15815292,0
1723863441.9735,1741,84375405,200544610,227524338,60502865,7413739,3215134,1294192,51745621,28993167,40132655,2486210,55203136,38983664,0
1723863442.3784,1741,121476956,225952313,240736908,80118878,8059939,3405533,1257038,49999383,50779024,45885686,3179811,54812895,24308989,0
1723863442.7834,1741,46600094,95109470,99985274,31347315,3094698,1376294,448641,29492092,22076003,22581569,1530749,27107295,15329666,0
1723863443.1884,1741,87140428,179593649,185039693,60709977,5490135,2476340,774036,43216023,34345712,40975447,2933260,52290387,28864869,0
1723863443.5934,1741,33017393,61533304,63208352,12908122,1217278,526167,178360,14172287,13265386,14578684,844747,13821346,7368472,0
1723863443.9984,1741,67230173,133179788,160545127,40281278,4196158,1811786,663429,44208462,34154031,23399309,1571746,43396202,27805755,0
1723863444.4034,1741,147474426,292429012,329496791,91774707,7829240,3465360,1154116,99149624,60174985,61479307,3878904,93177973,41222614,0
1723626272.5699,1742,21597564,15693405,16483262,5139813,52536,11511,1487,3550267,2810951,2416051,196069,1861896,2955738,0
1723626272.9153,1742,24878255,14831620,17729728,3404339,117270,23450,3011,3952684,3445930,2888054,222924,939961,4513665,0
1723626273.2606,1742,16857317,20688121,24405449,4133512,93665,21976,3517,4501475,4553634,4552517,356831,2468407,5545519,0
1723626273.6059,1742,15390747,15724727,16169748,5350379,83542,26540,4402,1788305,2398233,2757373,222836,2562081,3284585,0
1723626273.9513,1742,18124252,15678023,17967437,4093022,24520,5088,684,2787746,2989313,2962212,204698,2089524,1885367,0
1723796472.6655,1743,34263729,38161896,41925320,10740270,446040,161559,31479,10046148,8428298,5444947,284303,1083361,2864874,0
1723796473.1061,1743,41945834,38438384,43522103,9679558,330052,129196,22862,14083555,9561638,6480390,374304,0,1553431,0
1723796473.5466,1743,27195585,24709106,25530299,5419961,183420,72984,10474,8901198,3262662,3780391,227596,1047304,1546189,0
1723796473.9872,1743,17873791,13909234,16723110,3793444,135676,52382,9739,4480439,3122902,1716528,107944,0,656756,0
1724233483.8971,1744,41372982,27988311,34049411,3321019,91671,28312,1382,5501696,3297626,2925345,208852,8946320,5434241,0
1724233484.1776,1744,29126548,26909995,30955995,8635113,278017,88715,6347,5460722,1971056,3087828,257521,6440233,6133973,0
1724233484.458,1744,25528881,30903844,37586301,9479248,367955,110278,4771,11160800,5766847,3840787,301566,7114936,2278467,0
1724233484.7385,1744,29269011,32802515,39841384,7468075,124208,42938,3127,7578492,2359998,4395799,384632,9156262,5353441,0
1724233485.019,1744,30343297,39529281,42232061,10829444,399348,133777,10885,9965756,2957393,5488772,442628,8908688,5877438,0
1724233485.2995,1744,23259421,24166962,25111617,4201610,133217,37867,3645,6273264,3456949,2158899,170308,6183350,6560450,0
1723762870.3637,1745,69911452,106289116,114472370,19155564,312393,71642,13397,13578753,9152483,13755341,866881,3230249,7294573,1
1723762870.4668,1745,84419395,149281499,163753143,26095550,424156,128721,26350,50974690,10143288,23259645,1225565,0,14240179,1
1723762870.5699,1745,145031002,289697037,361092826,60099344,3962625,1102761,310239,139465432,47735252,46065555,2408292,27605259,20899045,1
1723762870.6729,1745,74078450,148358751,167859892,50866097,4330186,1242125,346545,48658607,31832271,19334605,764515,14388567,0,1
1724412457.8672,1746,14150285,18346950,20349466,6023801,1292496,641115,165013,4781568,2572311,2546882,64597,4652453,3729218,0
1724412457.9607,1746,25282108,35260769,41382282,11963464,2475759,1263769,340831,11221648,8368501,6705309,127671,12077236,9973142,0
1724412458.0542,1746,38214764,62959142,68827359,20172803,3957572,1770793,534962,30798356,15317320,11376413,303588,22483293,15238677,0
1724412458.1478,1746,11802121,16451058,20547377,3904776,895881,405604,121436,7416802,4236781,2691294,82279,5450324,3023245,0
1723760367.3766,1747,33289139,45846055,52418335,3493395,173365,75952,11953,16105734,1048366,9098338,170776,10483980,10482785,0
1723760367.8352,1747,39155395,45546818,50459480,13787555,373853,151315,14675,14998806,2429529,9011897,211023,5013808,6983189,0
