timestamp,pid,cpu_cycles,inst_retired,inst_spec,l1d_cache,l1d_cache_refill,l2d_cache_refill,ll_cache_miss,ld_spec,st_spec,br_retired,br_mis_pred,crypto_spec,ase_spec,ransomware
1724345604.1583,1695,66327662,110055174,122792015,42964869,1957638,210138,37106,32386817,19581842,22274550,513947,1547850,15363700,0
1724345604.5923,1695,52146529,81255220,94004794,23308136,1006379,131602,18463,19530802,3746712,14269082,311462,6663269,8375042,0
1724345605.0264,1695,48698589,64411645,76222020,16062576,828856,71272,12103,23488797,7363430,12920947,201556,0,3747684,0
1724345605.4604,1695,90074139,150970402,178879826,55630142,2756747,302741,42151,57294834,16437256,33369155,845262,3138540,22788411,0
1724345605.8944,1695,124519082,204509572,223180869,59293630,3462371,480459,66731,73529873,15301973,42188092,1155928,203245,14443201,0
1724345606.3285,1695,42160002,80681559,85547442,18986393,839090,114059,22490,16705413,8227125,18227359,691618,2247757,13077126,0
1724345606.7625,1695,71606458,113195225,124808521,46934709,2222073,265115,40752,44887532,3666131,21266243,625575,0,15298073,0
1724345607.1965,1695,38949470,56334497,65444337,23777887,661587,48125,6019,17378655,4699981,11240780,305541,0,8810735,0
1724345607.6306,1695,78324448,141853069,150912785,47919321,2181267,265972,39950,38434666,27508107,25561903,479300,0,20464413,0
1724345608.0646,1695,75474510,140978546,149522627,53617515,2027456,104803,18841,35003579,20830019,33602096,800772,0,19115046,0
1723789452.2223,1696,159966895,144181163,179784630,43350141,565446,202577,9640,69579781,35338696,26679931,1737466,0,24846559,0
1723789452.64,1696,87244538,83075292,94004022,27092307,135461,50080,2965,33552297,8577013,16326690,978697,3764372,970256,0
1723789453.0578,1696,91316458,103268794,128540640,44527992,922080,344959,33815,49027812,18166387,21490069,1245898,13026578,0,0
1723789453.4756,1696,97718342,97089821,118843645,25949061,304330,97570,5504,37541859,30251780,17171846,1048498,1856722,9888889,0
1723789453.8934,1696,130880333,149786515,161014256,47889016,1523773,622533,48709,39491109,33822677,28238577,1867245,1653088,17691833,0
1724101134.7979,1697,110562268,156891497,195788849,44236889,1798151,267257,50063,31896457,22315244,33814173,1094795,9272635,4351585,0
1724101135.1628,1697,176363046,261258683,301336505,59070953,2018520,240877,43496,45251418,27082959,57606747,1841857,0,6029893,0
1724101135.5276,1697,57448230,91262554,100295406,9681855,449062,80534,13086,22339333,8746936,25162232,774640,479222,0,0
1724101135.8924,1697,193629033,288647861,329550092,26506241,1006862,188350,37040,93138395,32343286,64468962,2563592,23403486,16900884,0
1724101136.2573,1697,50211039,76391724,90153917,3751079,85406,12933,1924,20215245,8693772,18533110,921622,5755192,0,0
1723858407.3328,1698,200658229,247212320,262902008,93859908,1376168,502075,79732,35662821,31159622,34420421,863541,23091394,16168176,0
1723858407.8258,1698,146472354,183859989,215015469,79868380,1643183,641230,124011,44136744,24102121,24787120,597962,23774391,19797807,0
1723858408.3188,1698,171852805,205891135,250800612,43825796,925837,328137,41594,78335330,20502690,25396604,752945,15586741,57693085,0
1724361067.9226,1699,35891793,52773216,64865821,10804540,578337,145497,16129,10607740,2942076,8791363,420845,0,1689466,1
1724361068.0109,1699,29025316,57375263,71061470,13461967,1406510,469282,80061,20442468,9704260,13992985,587516,4019257,6862156,1
1724361068.0993,1699,57544860,109412195,118836129,40106204,3253572,845878,160364,20974118,28264682,20677438,791904,10705488,14128059,1
1723804704.1501,1700,12463879,15869374,18070843,3752983,168862,28726,4141,2611383,3102359,2282866,81157,0,1227139,1
1723804704.3102,1700,11580769,13200583,14080194,3883243,140809,22531,743,3360784,2445536,1926277,73662,0,0,1
1723804704.4702,1700,12291251,18608722,20414844,4918107,437139,100290,19317,4765985,4136787,2531127,78704,2643207,1827622,1
1723804704.6303,1700,14168536,18155261,19482402,2866862,373526,85401,19754,4346526,3120091,3142979,96234,2376657,2008261,1
1723804704.7903,1700,21485608,31537645,39115300,7053650,1075884,221525,56788,11408659,6483712,5573234,166446,2128175,696948,1
1724260036.3969,1701,74912664,86747982,95798437,25368535,514680,100422,16830,25566449,16490203,8444217,317493,0,271683,1
1724260036.7274,1701,59001148,86417710,95280955,22519937,560643,122427,10555,23922971,14825982,11881928,403275,6386875,0,1
1724260037.0578,1701,115168740,131620836,159996925,25013111,1742481,422616,75473,39462253,17913463,16420620,620970,23743698,0,1
1724260037.3883,1701,136542580,172403545,182316317,42159856,4867671,1542576,249560,53657936,30343513,15226065,494138,34611208,0,1
1724260037.7187,1701,97185333,125824199,135883060,29819918,2028305,774389,143432,36505531,23062229,16316972,528367,15371298,10844958,1
1724249412.0871,1702,39649600,69278677,79601231,8831878,222491,97332,1946,20441155,2662122,10139123,641671,17770792,13569492,0
1724249412.4218,1702,32772973,55792503,66227820,11392748,119584,51519,2628,14515339,7065385,8587826,620240,7284960,10821918,0
1724249412.7565,1702,18524545,32618585,33466720,4038158,46118,18161,663,5530540,5627246,4707467,353246,7112863,4644845,0
1723738310.8864,1703,158820169,136293900,151627655,42590508,1914321,440983,58847,36207203,16998009,28774354,1187023,0,0,0
1723738311.3629,1703,109013047,110823016,123081035,25975622,1040330,172066,14541,29739351,10880142,29530480,1346753,976001,15747589,0
1723738311.8393,1703,144935888,195472860,229081591,50249820,3270764,792283,123804,50790081,45673817,38936658,1677682,15586546,8807151,0
1723738312.3158,1703,131355747,146206636,153360680,22318383,921058,189677,24756,30041115,19372111,29805600,1219736,0,13383625,0
1723738312.7922,1703,134327394,128128988,134659863,34399935,1953980,470487,53489,30823629,25897213,29197530,1148277,6821900,10496685,0
1723738313.2687,1703,133579476,135139132,166215876,20178361,1064956,226714,33726,38543327,35546305,26715746,978328,6765521,17823160,0
1723738313.7451,1703,111483754,125104932,131515511,25075148,1241175,205253,33648,30165061,24450670,24978247,1080554,0,3828291,0
1723738314.2216,1703,123252567,152157443,171268602,20634803,1311588,298800,27219,40272081,30713397,29824946,1158771,11468469,0,0
1723738314.698,1703,80930881,85133541,89112401,23592493,1532504,330369,46977,22735997,5735399,19909996,840272,0,2156466,0
1723738315.1744,1703,155406886,130284993,145497121,17215081,979924,184477,25849,35780785,21969206,25586590,992802,2076575,0,0
1723738315.6509,1703,69129643,78319892,97282151,20474270,693111,138072,22195,25686725,20294582,15881221,586495,0,5284510,0
1723738316.1273,1703,159680945,218364578,264269256,36631249,1890739,372232,34332,62387976,46914060,43234166,1282072,0,35000275,0
1724286518.8196,1704,13581527,16800178,19654392,768125,28790,10689,840,5875446,2190163,3984930,241545,4541517,4175391,0
1724286519.2476,1704,8124756,9257023,9673736,2061466,71930,23669,2769,2339936,391062,2077545,133979,1598816,1828491,0
1724286519.6756,1704,8097100,10551896,12742055,2869167,58679,19014,2147,3771678,1429227,2073929,104654,1418149,2145999,0
1724286520.1036,1704,6914623,9080087,11319596,1809148,67641,25294,3208,3040691,997312,1784360,86525,2127953,2219758,0
1724286520.5316,1704,13280988,16102148,16626661,4232743,189877,74718,7172,4660884,1071470,3580559,219672,3604117,4316533,0
1724286520.9595,1704,12405014,17193797,20201762,2873423,107139,31375,2264,4711114,1614453,3735951,166567,3401503,3622840,0
1724286521.3875,1704,3809070,3433539,3718018,401423,20759,7304,146,941985,354586,750349,36578,676752,693223,0
1724286521.8155,1704,13772276,20146313,21920265,4833909,134220,40429,3019,5142812,3377287,4518498,255908,2204241,5503092,0
1724286522.2435,1704,8615827,13381530,15367558,2954410,105571,37125,3379,4210110,1338085,2655827,163187,2310260,1805823,0
1724286522.6715,1704,8571112,8772436,9636849,1167998,43940,17469,1495,2444821,998027,1966893,103047,1704336,1488660,0
1724286523.0995,1704,21228818,28874824,31062135,5725942,301991,95070,8161,10889679,1968481,5942903,348305,3387583,3969680,0
1724286523.5274,1704,11896553,13427000,15545421,802825,25273,7666,516,4688597,1776791,3069666,197023,3143798,3464349,0
1724286523.9554,1704,12485078,15893709,16997967,1953820,84852,28475,3054,3287482,3492281,3290110,185956,3830082,4546306,0
1724286524.3834,1704,33051664,38379930,41768573,7355566,361847,107142,6017,8828892,4010684,8272027,499929,5310003,7690829,0
1723672257.6595,1705,13520584,28596280,30479095,6718991,245205,43783,9320,5287932,1544331,6651553,488157,3204980,424586,0
1723672257.9233,1705,12897605,25150213,25753822,5114212,144717,24646,8051,5612465,515076,5245530,326387,922744,2218409,0
1723672258.187,1705,11289987,20235431,24580009,4286588,130281,18402,5253,6440041,5114362,4089820,295033,243475,1808406,0
1723672258.4508,1705,24626686,48647811,59933303,10394689,376352,57760,14538,13997276,3626243,9720135,694274,2524665,5969879,0
1723955353.6286,1706,9992538,19575633,19995949,6831508,147374,55983,20794,3327318,1135226,3742475,207683,21128,17226,0
1723955353.8871,1706,15422861,31982823,36921434,10726192,274715,94707,30051,8035162,3536578,4099262,219829,0,833024,0
1723955354.1456,1706,8784270,17696093,19633543,6497665,32488,12375,3605,5039590,1515887,2431862,143612,0,2005767,0
1723544888.5274,1707,35383274,63491827,78460517,14790238,376386,70659,8758,27993184,1569210,5701977,380082,0,5414658,1
1723544888.9742,1707,31859010,49530461,54118981,11431363,341018,36107,3634,9057629,2015880,6209181,438167,0,5047471,1
1723544889.4211,1707,56140073,107134027,129574467,39151338,2591625,573371,88707,32319583,4247480,17638277,1104738,11562519,15300140,1
1723544889.8679,1707,97171755,194649311,225340401,45996979,3587030,770398,160130,63415130,4506808,23532391,1422759,30353038,22072443,1
1723544890.3148,1707,68136140,135613933,139562852,37395987,4911694,1263923,207526,27351199,18933606,16572246,960749,13121543,15257804,1
1723544890.7616,1707,28013792,55746803,58557241,18993023,2642938,638196,121515,14256638,4718366,8695884,472003,9206723,5534273,1
1723544891.2085,1707,19782591,40925694,42157356,13793326,2227899,576264,158794,13594149,3927187,5735006,299352,8106561,7713827,1
1723544891.6554,1707,106450957,214706779,268112184,92919936,16650542,5133239,1732755,57376917,12964323,31111602,1748317,43777254,29910644,1
1723544892.1022,1707,61531825,133723817,145233237,27011098,2618412,822486,222484,50808382,22644866,20678646,1204438,22504717,0,1
1723544892.5491,1707,40518870,87962596,107939925,26785285,4093789,1157788,336782,27389287,13793938,9481625,515739,4485776,13647054,1
1723532540.5327,1708,18843745,25362376,27406468,8948751,380616,115069,14817,8282633,1025407,3903984,129810,734076,597245,0
1723532540.6595,1708,11131878,14127840,16223751,4288639,224199,63770,10690,4132563,511521,2488050,91127,481439,1715946,0
1723532540.7862,1708,10902408,16524042,17989533,6513242,354532,88987,12835,7248133,2155037,3071647,104751,437558,2353469,0
1723532540.913,1708,7700665,11170518,11804343,4085381,206274,60522,6043,2737499,953968,2196256,64865,1397740,591292,0
1723532541.0398,1708,13389635,20768126,24133077,5995496,465987,142962,22748,6914545,2056165,3512754,73779,1320102,4227884,0
1723532541.1665,1708,8164987,13645687,15057253,5509311,168732,54478,7641,4621615,1614629,2506283,75279,380834,1359492,0
1723532541.2933,1708,8116915,10789347,13160753,3088641,180286,51360,12050,3947531,2039688,2080768,66055,0,1811895,0
1723532541.42,1708,9958991,16824569,20971006,6034129,337228,95166,13300,5798720,419420,3467467,98869,1202904,4157957,0
1723532541.5468,1708,12051424,18594363,19689442,7718023,335600,76434,16920,6441669,1795680,3007181,108795,657795,715148,0
1723532541.6736,1708,14639232,26532356,30367903,8734378,508617,151291,26681,9218902,2915359,5365214,184530,2488484,4811919,0
1723532541.8003,1708,16128889,25914148,27090694,7053977,255037,85956,12608,9419017,5908016,4972256,128971,314794,1907420,0
1723532541.9271,1708,5990645,9309507,9855181,2080173,120197,40444,6884,3243905,1257455,1691884,52780,53949,789410,0
1723532542.0538,1708,12167764,17810154,21064403,6064964,400329,126067,20873,6958602,1428760,3535972,108088,0,1322690,0
1723532542.1806,1708,12370498,18981654,22322913,6369058,394220,124079,29743,7893085,4636755,3992593,148394,1874195,957619,0
1723532542.3074,1708,18169816,31567521,37290161,11103535,630222,185868,28722,10636764,3182120,6568709,249400,0,3258452,0
1723532542.4341,1708,10482809,15571448,18245244,5943044,329374,100015,14511,3676485,967608,2966777,91363,1023422,1629514,0
1723532542.5609,1708,21523088,32930804,38431305,14070336,642954,213522,27490,9656205,4460386,6625698,284098,298116,2255746,0
1723532542.6876,1708,14631420,25863235,26519162,9085402,404301,113283,17646,7754766,1926283,4004868,106793,830043,812341,0
1723532542.8144,1708,16524536,25862197,28517662,10382103,619433,189504,31753,9320210,4324978,5102393,188212,351038,1806224,0
1723532542.9411,1708,19204993,23366226,26394437,8170032,458189,121242,21967,10179979,3505701,4107127,108366,1712798,1629867,0
1723532543.0679,1708,15891832,22980181,25645017,9181659,361910,113170,16239,7922499,1501533,5567392,151812,0,2937855,0
1723532543.1947,1708,11288462,17639745,21779649,5777722,356405,102037,19329,7559740,1013956,3315259,107485,1581544,2796087,0
1723532543.3214,1708,20263890,28685413,32476619,10025081,381529,83316,10258,10416811,4774209,5429327,223339,944735,3929918,0
1723532543.4482,1708,22771169,38300214,46679013,13460425,753093,272897,44429,14842910,3074012,7467357,223125,0,4539032,0
1723532543.5749,1708,10177406,17072657,21213520,6645122,393343,140425,18016,5956841,2518669,3270638,117303,0,1672574,0
1724036188.5146,1709,23932011,25883546,30768838,9810237,232399,102768,10409,9368705,2393693,5546937,229734,597638,1335309,0
1724036188.7527,1709,41100249,53495137,63757497,17453151,321166,138543,10164,16605483,6760350,9871931,389731,1243015,0,0
1724036188.9908,1709,7224564,8813285,10700593,3245781,66503,23958,2062,3917744,1307804,1444970,61105,0,0,0
1723742898.2383,1710,24450640,27644772,32169997,3644828,135073,35302,4524,5311210,3919685,6881795,166548,1110154,0,0
1723742898.3384,1710,33186267,36739877,41280094,7041908,364568,76400,11394,11256236,3608974,9340487,284414,0,0,0
1723742898.4385,1710,19900813,24256509,28524964,2542842,107870,24807,2789,6998045,4637821,4216621,90032,0,0,0
1724343405.3655,1711,11002365,17652351,21151475,5509045,27545,3140,857,4969681,1641507,3847418,178787,22948,0,0
1724343405.5325,1711,12136902,18331260,22084252,7308445,151919,25980,7419,3624662,1572576,3480360,123267,0,0,0
1724343405.6994,1711,24386957,35374812,43946041,11025308,264560,38349,11225,10211214,3094679,7433256,289370,0,0,0
1723784310.6523,1712,56641293,50222344,61821177,16504383,922639,212151,13634,15837442,9904334,9787468,745405,1080558,1154548,0
1723784310.8335,1712,30829571,24762859,28029594,9672501,497048,109217,12708,6560943,5402974,4604723,332297,882559,913717,0
1723784311.0148,1712,54351785,44804982,45989363,16606975,861898,212889,25702,7605952,6967228,9134491,745334,2168412,2357173,0
1723784311.196,1712,70275476,58527016,63024549,20507692,603770,138171,17886,12883732,8004637,8862147,719046,3820451,5634872,0
1723784311.3772,1712,48907798,40749608,49790391,15235107,465645,134135,14354,9749649,10503137,8226333,654151,0,4772124,0
1723784311.5584,1712,38838283,14868474,17831179,3977772,101825,22108,2211,3614369,1737850,2437850,188113,294335,2569402,0
1723784311.7397,1712,52415777,39709430,44154479,17665355,698565,210342,26874,11779338,3815895,4953811,373748,4183006,4339091,0
1723784311.9209,1712,37007347,30899739,35896451,8300503,308867,72409,5275,8854800,7538136,5164363,386159,0,2510830,0
1723784312.1021,1712,39400599,29645110,34604852,7386088,334190,77387,4073,6391780,5943316,4134927,348717,592427,1255924,0
1723784312.2833,1712,76784098,51748411,60138443,22432931,1056597,274174,29352,15200849,9775734,11166081,833772,0,3967549,0
1723784312.4646,1712,44303999,43121111,51732955,15932725,606280,182239,8301,11647961,6884527,7012473,518451,559376,2357480,0
1724471477.9013,1713,16914255,21082049,22834688,7368737,36843,6270,1406,5501016,1707386,3009752,118877,0,3288892,0
1724471477.9971,1713,9344488,13196473,16474368,4420952,46532,9168,1907,3519717,2697151,1676308,62071,975291,2228865,0
1724471478.093,1713,14422807,17305155,20110559,5830431,39961,7901,1703,5205109,1496202,2024423,72985,115883,103128,0
1723573863.3749,1714,35682143,58302863,66885182,13461154,68092,27280,8181,14399135,5286669,9651166,857180,3448970,6688092,0
1723573863.6162,1714,55577273,94243718,97044317,15003255,75826,27148,8369,26672491,11219497,20644276,1498491,5200651,1776196,0
1723573863.8574,1714,37239340,48418426,57371786,10256574,51282,21472,6175,11402753,5047667,9076926,681731,463093,0,0
1723573864.0987,1714,33083411,46917979,53900686,9898114,49490,17529,4411,11181158,4476618,8488638,719222,1023108,0,0
1723840337.4456,1715,20540524,18515606,22215792,3909073,189274,23264,4291,4545053,444315,3470064,158747,894581,0,0
1723840337.8514,1715,23065614,23090167,27917656,5610578,252348,21365,3208,5299860,849654,5185194,221941,0,0,0
1723840338.2572,1715,21029765,15977940,18776855,3410165,283658,38810,5443,3282174,836289,3446075,105312,1274753,1551081,0
1723840338.663,1715,19687282,14565641,15442043,2193755,115532,9911,1664,3294627,308840,2261994,74450,1133188,0,0
1723840339.0688,1715,33327199,33512255,37153302,4522778,282304,14115,3309,5706557,2530892,5914318,179354,999300,0,0
1723689136.1708,1716,52068470,104798877,116268775,32144056,2579565,1060335,101475,36988110,21240209,22185755,2040292,0,44104229,0
1723689136.5887,1716,156372781,339466896,372324266,119984994,8339017,3484530,488253,116524944,68874876,73691032,6959106,10981070,96420370,0
1723689137.0067,1716,86090506,162657305,189825879,54564005,4027885,1836497,202453,65052102,25262107,34272563,3221876,1768769,53833265,0
1723684893.7527,1717,28103322,28081066,29730166,6092136,215473,54820,6035,8302364,5666050,4729859,376327,3588994,6319584,0
1723684894.2242,1717,15264381,19306622,22275062,4097340,154504,36531,3789,6363048,2390499,4331164,350923,3363487,5884888,0
1723684894.6958,1717,29729745,31424414,36795679,7589413,361319,86060,10441,11493637,8192321,4824512,364489,4904031,10824685,0
1723684895.1674,1717,42312198,38178766,39539747,7900541,392235,110769,12731,13344002,4660585,7975589,631985,5031757,8544107,0
1723839041.3281,1718,22782294,31652655,32488556,8684813,367124,109774,2473,11553380,6913255,3172789,191730,0,1166139,0
1723839041.7943,1718,42922386,70951117,83057641,22151947,908272,251772,15444,18673507,19123946,10652664,694607,506746,0,0
1723839042.2604,1718,23738976,33893593,37728446,7775929,358202,106143,6287,12017136,7677519,4973639,351221,0,3168445,0
1724362594.8891,1719,15918749,24610871,26955735,3006144,79644,32268,6505,8529116,5216461,5661730,171782,1197136,3342680,0
1724362594.9977,1719,13293817,19117034,21261078,4467377,202387,95770,19816,6131063,2431083,3065705,74746,601675,1662194,0
1724362595.1063,1719,9479394,11809796,13985308,3119839,87988,43002,9714,4820574,2044073,2339033,48542,457285,988965,0
1724362595.2149,1719,7439204,10411072,11334719,2221721,57513,25404,4298,2922665,2580247,2046832,48530,909334,2355665,0
1724362595.3236,1719,9582360,16087765,16804701,2094050,56653,23977,3903,4768973,1037420,3273500,59368,1509616,616696,0
1724027181.9819,1720,12447417,18502459,21119725,9394439,570280,100824,20619,1593688,2262518,2487612,130010,0,5241951,0
1724027182.3206,1720,15163709,26656889,31715188,13212555,766166,153469,38396,6003173,4112061,4342641,255508,0,10289091,0
1724027182.6594,1720,31443059,46492125,50197889,19134845,664213,85821,17358,12694791,8392580,7935847,360002,836295,14932634,0
1724027182.9981,1720,31425894,47090436,58685028,28668144,1163701,160229,31744,12624601,9202608,7107018,381820,850955,16641368,0
1724027183.3368,1720,40993842,64060266,70967740,33723581,1824232,461052,115931,11749229,12223855,11426932,616925,8188317,19357984,0
1724027183.6756,1720,34708975,41677966,43785124,20800249,836272,144305,33345,6345923,9742023,6924893,384070,0,13387052,0
1724027184.0143,1720,14082489,22545521,23542156,8603340,454646,79497,12178,5696265,5030822,4031731,229030,665640,7246820,0
1724027184.3531,1720,9602899,15565756,17141237,7025038,428931,82393,9931,2810024,2492628,3187191,160244,284682,5250142,0
1724027184.6918,1720,33897513,54041658,55628833,27633025,1168283,210511,41533,10518881,7777056,9490727,538410,1312510,15589599,0
1724027185.0305,1720,14302705,22918017,25434144,9717351,515778,92823,19690,6029187,4376625,2922919,142805,691081,6702193,0
1724027185.3693,1720,17562042,22865970,26819228,8433369,455440,91444,20059,4404809,3449659,3433409,197678,891811,7301742,0
1724027185.708,1720,24217601,31111565,36992075,12473693,616189,100285,22267,7550167,5249280,4504196,232024,1961795,8626383,0
1724243532.1937,1721,29524697,42563520,50573691,9674415,375961,132823,38772,11926140,4485638,9453223,274884,0,3149780,0
1724243532.6594,1721,25241817,31365577,37111900,7331384,177744,65602,17974,9129371,3081366,6813785,235620,2033474,2840356,0
1724243533.125,1721,14700273,20316196,23186039,5459637,175672,63663,20530,6154236,839354,4311317,155946,0,1433737,0
1724243533.5907,1721,19259241,22873722,24856507,6291480,254234,102294,28082,5351177,2115839,4432069,135963,2112779,3393718,0
1724243534.0563,1721,14235703,23410910,27904035,8114731,268792,111211,38364,7493475,2732110,5048068,163799,0,273871,0
1724243534.522,1721,13650384,18195308,19774715,5488762,155243,61445,17020,5040580,395494,3017896,84929,0,918554,0
1724243534.9876,1721,24679077,34560414,41811867,5212356,222616,82662,25282,6673581,5157220,7920529,208205,0,2993425,0
1724243535.4533,1721,12870507,19292986,20015568,5137713,79321,35247,10411,3922305,2653171,4107762,106735,0,1473253,0
1723793459.1246,1722,23025434,50551250,62879993,9114010,419086,115963,6922,12492906,8405014,9380348,444724,1754840,1786836,0
1723793459.4263,1722,15028768,28768096,33513676,8777476,320958,102700,8272,8772603,2885092,5355366,255844,493567,0,0
1723793459.7279,1722,11697175,23631224,27799282,5454597,176793,46998,1143,7641020,3354639,4315326,152219,4062332,0,0
1723793460.0296,1722,15823787,33009488,38260724,10207901,463602,144829,9076,13745250,5159413,5714555,218030,0,330765,0
1723946486.8385,1723,38519726,60510608,72474238,18988312,670123,285167,75432,11827201,1597302,8773066,445631,812007,1348913,0
1723946487.0188,1723,41037950,50297305,60764761,12748212,339501,140728,40452,7124866,7336936,8759280,452086,255627,0,0
1723946487.199,1723,31549684,45527869,56613169,17881461,572766,229433,65142,9341761,2471792,8423969,361390,3785591,7833587,0
1723946487.3793,1723,63772108,87048662,93999431,29097857,1399135,537160,141227,20720365,3703102,16287518,777425,1709975,0,0
1723946487.5596,1723,34476054,52191407,60635261,20384521,1054289,424205,106131,21042535,5855893,10073150,438560,745643,5452447,0
1724497599.7565,1724,25188386,29977795,33007963,7228302,242294,82661,16212,10652538,2831658,6399570,483832,609565,507423,0
1724497600.1666,1724,22356203,30619502,32877601,9229655,319979,106805,21128,10485647,4050389,5697754,329672,0,155866,0
1724497600.5768,1724,18837680,22973545,27514269,4656965,133018,50482,7354,7584537,4048284,3967449,272071,532956,13924,0
1724497600.9869,1724,16561780,21078858,26044298,3085586,24107,8789,1743,9616832,1313754,3784508,236643,1253618,736869,0
1724497601.3971,1724,19737947,23541967,25721678,5930077,115957,39263,8510,4979935,5305568,4365994,270932,0,2095235,0
1724497601.8072,1724,22465898,26938974,33087814,9758324,350881,116220,17057,11525247,2875577,5357380,333075,665835,0,0
1724497602.2174,1724,14695653,17064465,18526605,2511830,48693,17146,3040,3689518,2673876,3281265,209777,668550,785933,0
1724497602.6276,1724,16145305,18815878,19922112,4275582,98246,31105,5184,9115609,2800377,3964159,244266,0,1302274,0
1724497603.0377,1724,28520298,44822475,54234834,10936953,272129,116518,22925,13449174,6729257,9660867,652024,0,0,0
1724497603.4479,1724,27090414,31108163,38518551,6297492,68283,23327,4460,8224250,4690016,6695406,427239,4237662,2706163,0
1724497603.858,1724,23207465,31394921,35117676,6562832,124980,43969,6590,5716157,6010548,6110366,369630,1665134,0,0
1724497604.2682,1724,17169657,21168410,23596351,3823416,65941,21917,3865,7600798,4943126,3980545,278334,1892064,984722,0
1724497604.6783,1724,17610916,22910060,27646333,4614349,25288,8467,1532,6911936,4072887,3876425,236925,105944,3029785,0
1724497605.0885,1724,10914652,15619561,16833408,3870243,71715,25900,3331,4674892,2254334,3043291,176435,844333,0,0
1724497605.4987,1724,20272928,23956815,24595108,3992996,115749,40228,5472,6120599,3636690,5188358,338482,0,689010,0
1723684140.8358,1725,244692888,445116742,468697515,112698646,6378601,498974,121332,127960506,50716831,81230318,6602243,0,99676461,0
1723684141.3073,1725,97610553,178571359,202131250,53576111,3334963,371690,96659,54444988,5932592,26220281,2223947,0,26957821,0
1723684141.7788,1725,173615327,321504007,364997041,86413722,5414439,679130,150786,130431856,51115627,59629785,4564286,21432946,37222139,0
1724295428.8573,1726,49876797,72975797,79207575,23645839,1237036,594128,68127,20470239,13633698,14425337,542340,3693048,5836954,0
1724295429.1597,1726,104586113,169317983,179047234,60974042,3369969,1516819,144294,43381792,34257960,20641260,768460,2786449,15333842,0
1724295429.462,1726,96554912,126052835,143012863,58368204,2752295,1082180,72086,27339787,24067435,14238438,495364,897661,6130630,0
1723860980.6659,1727,11116642,21745797,26836354,6872727,193608,78692,6915,5753395,5215781,1862084,137753,3465904,3407070,0
1723860981.148,1727,27922789,54943059,56115184,15849442,368709,134327,9088,11623627,5507591,8819415,630442,7384035,8535860,0
1723860981.6301,1727,11897696,23183288,25179639,7896614,238592,94112,6776,4967084,3687990,3086257,206711,2392581,3250860,0
1724131656.9532,1728,92425404,113210359,138767652,23489051,1022216,294907,29546,45118812,12468097,13328527,921120,17372765,9262861,0
1724131657.228,1728,63108763,76773444,79172432,11727398,284548,97367,13060,24889595,5620863,12234875,756640,11860419,14519811,0
1724131657.5028,1728,63345033,62223826,64066576,10729804,413928,138858,12311,13174084,3889451,12327590,842649,10688995,11823213,0
1724131657.7777,1728,99809413,145916276,155822934,35986562,1258039,414117,50683,51638258,3116458,28146848,1815464,24422204,21707448,0
1724131658.0525,1728,64345251,89826186,97605864,17163073,662515,205503,19968,23463264,9212511,16524415,1067039,11282825,20384437,0
1724131658.3273,1728,54780350,65558087,68205591,11452527,393375,112364,15060,13951266,3160555,11362305,729495,9417832,11712748,0
1724131658.6021,1728,51176950,71396379,84920477,13929836,446444,161880,20394,12828282,6457945,14252868,853217,16150617,14441308,0
1724131658.877,1728,95940731,98116769,113321220,29827548,1049256,268793,35089,31803530,13961774,15723111,1170752,12605119,17396222,0
1724131659.1518,1728,77746547,101732193,112028359,28307099,670320,216117,26907,22821777,15708667,21531232,1501779,17767763,25436284,0
1724131659.4266,1728,82864353,119044829,123742476,29231487,1002254,262223,35141,38116984,6810320,18417735,1235131,24254412,32872818,0
1724131659.7015,1728,127749364,123902752,132593571,17668278,733244,211046,7199,18449314,2651871,19777638,1177188,12818034,25621591,0
1724131659.9763,1728,44940132,61909487,74394494,6033677,247146,76777,12618,16805810,5946567,12458889,723611,14584998,13652813,0
1724131660.2511,1728,96851095,123522604,127465607,27821739,1448916,426464,62064,27121747,6965612,22821557,1288992,15830956,16079146,0
1724131660.5259,1728,63598953,77311982,93651906,14543570,817721,222741,36628,16269088,7200268,12417006,772801,15606172,23357463,0
1724483346.0706,1729,22569028,20963549,21417961,7739155,304671,71785,8777,3667181,4372011,4439747,130843,1101724,450799,0
1724483346.2714,1729,23570626,14900702,16426087,5463914,181181,43147,1983,4939470,2954993,3364342,73736,0,1095089,0
1724483346.4721,1729,20525311,19442279,22318821,5396431,219986,45011,4150,5557960,1808597,3599140,73634,277571,223528,0
1723571864.5862,1730,10766172,10997277,13353082,2136315,124204,47980,9440,2469469,2434841,1542678,101075,1803760,2314269,0
1723571864.6888,1730,23158380,20547624,21199682,3006305,132523,46798,4989,4984598,1788105,2685129,198741,4058282,3929066,0
1723571864.7914,1730,25084595,17199669,19716528,4751483,243424,94076,13547,5639886,4609949,2708818,188938,2756813,1921807,0
1723571864.8939,1730,21506874,22510272,28013832,5947915,252279,90641,11617,8410314,2350743,3441805,247939,4774334,7666207,0
1723571864.9965,1730,16336379,18243308,19027852,2221447,71014,25514,3315,6774604,1837094,3025044,199965,3246468,2054234,0
1724067018.5982,1731,177468733,127243577,131378695,46001204,1349420,262331,40638,22995297,6574916,20152460,901305,10847763,0,0
1724067019.0458,1731,96293542,95741324,115077987,32342078,1291626,370774,37079,25516505,10665203,13492159,632476,0,2706404,0
